Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,cv,param_n_estimators
,10.255618286132812,0.2993374315950838,0.7178724765777588,0.03304064174944258,0.01,6,31,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'num_leaves': 31}",0.9823679103215571,0.9823960958953751,0.9823960958953751,0.9823557597452014,0.982363812798718,0.9823759349312453,1.6919264398030327e-05,220,5,500.0
,12.508663749694824,0.5494232772517252,0.7443129539489746,0.04845533153219064,0.01,6,63,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'num_leaves': 63}",0.9825611828277379,0.9826698986124645,0.9826175539753739,0.9826738553591058,0.9826496961985561,0.9826344373946476,4.170224552061195e-05,187,5,500.0
,12.766190528869629,0.29130121264657116,0.7349515914916992,0.009870160597678307,0.01,6,127,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'num_leaves': 127}",0.982581315380465,0.982694057675737,0.9826457395491919,0.982677881885864,0.982661775778831,0.9826521540540177,3.8909320158434184e-05,184,5,500.0
,12.826055240631103,0.5134477509722634,0.739076042175293,0.022390431483753727,0.01,6,255,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'num_leaves': 255}",0.982581315380465,0.982694057675737,0.9826457395491919,0.982677881885864,0.982661775778831,0.9826521540540177,3.8909320158434184e-05,184,5,500.0
,14.47774271965027,0.3633669616081765,1.0790942668914796,0.00826837961315716,0.01,6,15,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 1000, 'num_leaves': 15}",0.9822551680262851,0.9823437512582845,0.9823236187055574,0.982307441424102,0.982279255736794,0.9823018470302045,3.146605589076854e-05,227,5,1000.0
,17.97033557891846,0.4029607472668509,1.4419533729553222,0.07585378647338224,0.01,6,31,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 1000, 'num_leaves': 31}",0.9825450767855561,0.9826215804859193,0.9826014479331922,0.9826013778774567,0.9825611126098739,0.9825861191383997,2.8408130635973715e-05,191,5,1000.0
,20.88004355430603,0.45679469060720274,1.5055808544158935,0.04669945538705981,0.01,6,63,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 1000, 'num_leaves': 63}",0.9828873301819178,0.9830202050299169,0.9829437013295538,0.9830161101335599,0.9829677918124605,0.9829670276974818,4.926116424888094e-05,179,5,1000.0
,20.267050981521606,0.5252625798004206,1.4227539539337157,0.07038307287512696,0.01,6,127,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 1000, 'num_leaves': 127}",0.9828953832030086,0.9830161785193715,0.9829235687768266,0.9829959774997685,0.9829637652857022,0.9829589746569354,4.463606554821237e-05,180,5,1000.0
,20.470826864242554,0.5984229828931936,1.4662029266357421,0.030047136316063795,0.01,6,255,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 1000, 'num_leaves': 255}",0.9828953832030086,0.9830161785193715,0.9829235687768266,0.9829959774997685,0.9829637652857022,0.9829589746569354,4.463606554821237e-05,180,5,1000.0
,2.355678939819336,0.05428466567388904,0.11457829475402832,0.006571310802942104,0.01,8,15,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100, 'num_leaves': 15}",0.9820176039041046,0.9820256569251955,0.9820377364568318,0.9820215580242638,0.9820296110777804,0.9820264332776352,6.930929651943757e-06,269,5,100.0
,2.827651023864746,0.11797470340145982,0.1322340965270996,0.0015311372201596903,0.01,8,31,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100, 'num_leaves': 31}",0.9820216304146501,0.9820256569251955,0.9820417629673772,0.9820296110777804,0.9820336376045387,0.9820304597979084,6.922514223814303e-06,265,5,100.0
,3.340692901611328,0.13700541597534432,0.1644885540008545,0.0036865457540183584,0.01,8,63,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100, 'num_leaves': 63}",0.9820337099462864,0.9820337099462864,0.9820699485411952,0.9820457171848136,0.9820577967650884,0.982048176476734,1.4079643902178415e-05,252,5,100.0
,4.430118799209595,0.46679783404195285,0.19156980514526367,0.0018859874951411466,0.01,8,127,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100, 'num_leaves': 127}",0.9820659220306498,0.9820860545833769,0.982114240157195,0.9820900089791547,0.982094035505913,0.9820900522512579,1.54865869630735e-05,245,5,100.0
,4.744153642654419,0.1200338877084951,0.2200695037841797,0.019284939164378425,0.01,8,255,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100, 'num_leaves': 255}",0.9821102136466495,0.9821383992204675,0.9821786643259218,0.9821705395143203,0.9821826190945951,0.9821560871603909,2.7712036922043437e-05,241,5,100.0
,8.602482461929322,0.3072113311922452,0.5500036716461182,0.02031037700305132,0.01,8,15,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 500, 'num_leaves': 15}",0.9821545052626492,0.9821907438575581,0.982235035473558,0.9821866456213535,0.9821624864608037,0.9821858833351845,2.8185583660615182e-05,238,5,500.0
,10.74425287246704,0.2668159466448137,0.7754053592681884,0.022719547057929272,0.01,8,31,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 500, 'num_leaves': 31}",0.9822753005790122,0.9824122019375569,0.9823316717266483,0.9823718658522346,0.9823195210043768,0.9823421122199656,4.6649779066116245e-05,222,5,500.0
,13.317400789260864,0.4086475118598224,0.9598840236663818,0.016104000892730796,0.01,8,63,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 500, 'num_leaves': 63}",0.9825329972539198,0.982750428823373,0.9826175539753739,0.9826295635647647,0.9825892982971818,0.9826239683829228,7.147370822936136e-05,188,5,500.0
,17.35816373825073,0.6231535418703337,1.1226447582244874,0.0684657120379692,0.01,8,127,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 500, 'num_leaves': 127}",0.9832698486837337,0.9832738751942791,0.9833302463419151,0.9833905771220802,0.9833342057474643,0.9833197506178945,4.456514829695901e-05,155,5,500.0
,20.379273080825804,0.7316140800768149,1.0748913764953614,0.017023644860512548,0.01,8,255,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 500, 'num_leaves': 255}",0.9837932950546397,0.9837369239070037,0.9838818782866392,0.9838294685387332,0.9839623439217565,0.9838407819417545,7.69879386176255e-05,149,5,500.0
,14.308749675750732,0.4286891450889954,1.049806833267212,0.008324700087611894,0.01,8,15,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1000, 'num_leaves': 15}",0.9822471150051942,0.9823034861528303,0.9823518042793754,0.9823235475311352,0.982279255736794,0.9823010417410657,3.597789280946699e-05,228,5,1000.0
,17.954614067077635,0.35538657028008164,1.5335724353790283,0.03540936087068631,0.01,8,31,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1000, 'num_leaves': 31}",0.982524944232829,0.9826537925702827,0.9825933949121013,0.9825691656633904,0.9825450065028407,0.9825772607762888,4.46325342288131e-05,193,5,1000.0
,23.295911645889284,0.9408266695726264,2.063453960418701,0.04094724418344772,0.01,8,63,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1000, 'num_leaves': 63}",0.9830926822197348,0.9832899812364608,0.9832295835782794,0.9832778343728483,0.9832939404798815,0.9832368043774409,7.562950395561238e-05,164,5,1000.0
,30.241011905670167,1.4603773157212128,2.4428736209869384,0.14694023669535838,0.01,8,127,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1000, 'num_leaves': 127}",0.9842402377251827,0.9841073628771834,0.9842321847040918,0.9843368109102769,0.9843891557581346,0.9842611503949741,9.699158541653187e-05,136,5,1000.0
,31.805367088317873,0.5371639024410617,2.3204641819000242,0.05089714494125031,0.01,8,255,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1000, 'num_leaves': 255}",0.9847475780539069,0.9846428887797257,0.984795896180452,0.9849327368705029,0.984948842977536,0.9848135885724247,0.00011515111771331193,125,5,1000.0
,2.2857785701751707,0.05720813197520208,0.10813765525817871,0.005681771134527411,0.01,10,15,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'num_leaves': 15}",0.9820176039041046,0.9820256569251955,0.9820377364568318,0.9820336376045387,0.9820296110777804,0.9820288491936902,6.915777728841733e-06,266,5,100.0
,2.7924853801727294,0.19003257817931526,0.12980189323425292,0.003042567315622319,0.01,10,31,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'num_leaves': 31}",0.9820296834357409,0.9820256569251955,0.9820337099462864,0.982037664131297,0.9820296110777804,0.9820312651032601,4.089350825572359e-06,258,5,100.0
,3.1641902923583984,0.030015083335332184,0.15583624839782714,0.007840780992968218,0.01,10,63,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'num_leaves': 63}",0.9820256569251955,0.9820337099462864,0.9820659220306498,0.9820416906580552,0.9820457171848136,0.9820425393490002,1.3568664663171228e-05,254,5,100.0
,3.899497556686401,0.09574816315789535,0.19157285690307618,0.006809456901435008,0.01,10,127,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'num_leaves': 127}",0.9820498159884681,0.9820659220306498,0.9820780015622861,0.9820819559256381,0.9820497437115718,0.9820650878437227,1.3569555164770892e-05,246,5,100.0
,5.17485499382019,0.39723652359791634,0.2312310218811035,0.00550813181594051,0.01,10,255,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'num_leaves': 255}",0.9821263196888312,0.9821545052626492,0.9821464522415584,0.9822148313086615,0.9821383273002541,0.9821560871603909,3.081468485169557e-05,241,5,100.0
,8.23016815185547,0.07223204659767267,0.533985948562622,0.005094726948519179,0.01,10,15,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500, 'num_leaves': 15}",0.9821625582837401,0.9821867173470127,0.9822310089630125,0.9821826190945951,0.9821624864608037,0.9821850780298329,2.5043571236362334e-05,239,5,500.0
,10.52929620742798,0.3704197008012237,0.7410733222961425,0.018030868958045843,0.01,10,31,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500, 'num_leaves': 31}",0.982263221047376,0.9823518042793754,0.9823679103215571,0.9823557597452014,0.9822913353170688,0.9823260061421157,4.1111592691653446e-05,223,5,500.0
,13.385559606552125,0.4832683796317456,0.9814134120941163,0.02597579793462343,0.01,10,63,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500, 'num_leaves': 63}",0.9825289707433744,0.9826900311651916,0.9825893684015559,0.982577218716907,0.9825248738690493,0.9825820925792156,5.970484185267083e-05,192,5,500.0
,17.427626180648804,0.5224528074441736,1.217268180847168,0.028572903385613184,0.01,10,127,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500, 'num_leaves': 127}",0.9832416631099157,0.9833463523840968,0.9833221933208243,0.9832577017390569,0.9832939404798815,0.983292370206755,3.893346037395793e-05,157,5,500.0
,25.477119636535644,5.244134983781614,1.4237505435943603,0.018309705401124053,0.01,10,255,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500, 'num_leaves': 255}",0.9850173542604508,0.9849247445179059,0.9849770891549965,0.9850132674056685,0.9851219836281422,0.9850108877934328,6.473449485168345e-05,119,5,500.0
,164.70192642211913,249.70444979740975,0.9317666530609131,0.0392715993540944,0.01,10,15,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1000, 'num_leaves': 15}",0.9822430884946488,0.9823155656844665,0.9823356982371937,0.9822953618438272,0.9822712026832774,0.9822921833886827,3.25603286029674e-05,230,5,1000.0
,33.01562051773071,23.8935007930292,1.3451324939727782,0.028358632374748383,0.01,10,31,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1000, 'num_leaves': 31}",0.9824725995957383,0.9826578190808282,0.9825611828277379,0.9825691656633904,0.9824765555479499,0.9825474645431289,6.851291832804929e-05,196,5,1000.0
,25.51844491958618,0.9022245489292294,2.367841911315918,0.1393560171877673,0.01,10,63,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1000, 'num_leaves': 63}",0.9832215305571885,0.9833705114473695,0.983253742641552,0.9833100465869146,0.9832738078460901,0.9832859278158228,5.111925639792852e-05,158,5,1000.0
,35.01855597496033,4.0101130785097725,2.8622640132904054,0.07357985472711359,0.01,10,127,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1000, 'num_leaves': 127}",0.9848764263913607,0.9848361612859065,0.984888505922997,0.984864285915612,0.9849528695042943,0.9848836498040342,3.8722722050297834e-05,124,5,1000.0
,46.47971034049988,0.814865315199041,3.5110909938812256,0.3315240224979291,0.01,10,255,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1000, 'num_leaves': 255}",0.9872923327186194,0.9870104769804392,0.9872802531869831,0.9874090508268473,0.9871553796410754,0.9872294986707928,0.0001358140247805026,89,5,1000.0
,2.4075263023376463,0.1076789303978232,0.11857285499572753,0.017258265333260924,0.01,12,15,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 100, 'num_leaves': 15}",0.9820176039041046,0.9820256569251955,0.9820377364568318,0.9820336376045387,0.9820296110777804,0.9820288491936902,6.915777728841733e-06,266,5,100.0
,2.8900614261627195,0.0647441977931605,0.1426473617553711,0.015353728086702673,0.01,12,31,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 100, 'num_leaves': 31}",0.9820256569251955,0.9820256569251955,0.9820498159884681,0.982037664131297,0.9820336376045387,0.9820344863149391,8.9636372432423e-06,257,5,100.0
,3.4884775638580323,0.19156597777883969,0.16295838356018066,0.008770565840105996,0.01,12,63,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 100, 'num_leaves': 63}",0.9820256569251955,0.9820256569251955,0.9820618955201044,0.9820497437115718,0.9820416906580552,0.9820409287480245,1.4031013974232368e-05,255,5,100.0
,4.583845138549805,0.4100509530783763,0.21290645599365235,0.022071572244829193,0.01,12,127,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 100, 'num_leaves': 127}",0.9820457894779226,0.9820618955201044,0.9820860545833769,0.982065849818605,0.9820537702383301,0.9820626719276678,1.3577242503459458e-05,250,5,100.0
,6.03175835609436,0.0712082278275738,0.2929206371307373,0.010672125369945336,0.01,12,255,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 100, 'num_leaves': 255}",0.9820941076044678,0.9821021606255587,0.9821464522415584,0.9821624864608037,0.9821463803537707,0.982130317457232,2.704497479516057e-05,243,5,100.0
,9.117037487030029,0.43933598018651193,0.619982385635376,0.05593224722990838,0.01,12,15,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 500, 'num_leaves': 15}",0.9821625582837401,0.9821867173470127,0.9822310089630125,0.9821906721481117,0.9821624864608037,0.9821866886405362,2.5092547754186602e-05,236,5,500.0
,10.988377857208253,0.7883251997729429,0.80662841796875,0.07249848335930378,0.01,12,31,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 500, 'num_leaves': 31}",0.9822390619841034,0.9823598573004663,0.9823437512582845,0.9823597862719596,0.9822953618438272,0.9823195637317281,4.667488321111874e-05,224,5,500.0
,14.526023149490356,0.37627406733583507,1.0314252376556396,0.03017406628776425,0.01,12,63,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 500, 'num_leaves': 63}",0.9825410502750107,0.9826497660597373,0.9825370237644653,0.9825731921901487,0.9825289003958075,0.9825659865370339,4.451285452728101e-05,194,5,500.0
,19.00929183959961,0.8840375254877664,1.3346057415008545,0.0256254088838592,0.01,12,127,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 500, 'num_leaves': 127}",0.9832336100888248,0.9833181668102788,0.9832577691520974,0.9831610650968581,0.9831892507841661,0.9832319723864449,5.468201332266119e-05,166,5,500.0
,28.507608318328856,1.3103227607257828,1.6485591888427735,0.06759625039979451,0.01,12,255,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 500, 'num_leaves': 255}",0.9853797402095396,0.9853233690619035,0.9852669979142675,0.9852347263773742,0.9851380897351754,0.9852685846596522,8.18959258507366e-05,115,5,500.0
,14.616629123687744,0.318719475489599,1.0648513793945313,0.02156372096831337,0.01,12,15,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 1000, 'num_leaves': 15}",0.9822430884946488,0.9823276452161028,0.98234777776883,0.9823154944776186,0.9822752292100357,0.9823018470334471,3.774256434963674e-05,226,5,1000.0
,18.212964487075805,0.530579540544822,1.4102847576141357,0.02628584004503098,0.01,12,31,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 1000, 'num_leaves': 31}",0.982404148916466,0.9826175539753739,0.9825571563171924,0.9825892982971818,0.9824966881817413,0.9825329691375911,7.59256818054258e-05,197,5,1000.0
,23.6072208404541,0.5086022972464983,2.114815902709961,0.12270008320185638,0.01,12,63,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 1000, 'num_leaves': 63}",0.9832376365993702,0.9832980342575517,0.9832336100888248,0.9832818608996066,0.9831852242574078,0.9832472732205522,3.975577916058364e-05,163,5,1000.0
,33.98403902053833,0.5315943868532673,3.0724589347839357,0.07545203205255263,0.01,12,127,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 1000, 'num_leaves': 127}",0.9851824411928135,0.9852388123404495,0.9852307593193587,0.9853514956533643,0.9852347263773742,0.9852476469766721,5.5797002701362146e-05,116,5,1000.0
,48.60067467689514,1.2241895338204178,3.75814528465271,0.09435666447998176,0.01,12,255,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 1000, 'num_leaves': 255}",0.9886210811986117,0.9884640472873398,0.9888465657891558,0.9886371414881238,0.9884438682037261,0.9886025407933914,0.0001452216204213662,74,5,1000.0
,2.0242029666900634,0.05538996777230632,0.11802825927734376,0.004860393246659515,0.1,-1,15,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 15}",0.9822591945368305,0.982581315380465,0.9824766261062837,0.9825691656633904,0.9824685024944333,0.9824709608362806,0.00011550360842972042,208,5,100.0
,2.399126958847046,0.055431997929408595,0.14908838272094727,0.0061288686977911825,0.1,-1,31,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 31}",0.9830725496670075,0.9830846291986439,0.9829195422662812,0.9829436326519108,0.982846996009712,0.9829734699587112,9.161581291663153e-05,178,5,100.0
,3.0421332359313964,0.06763731307028073,0.1892396926879883,0.003992313795920547,0.1,-1,63,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 63}",0.9838939578182755,0.9837973215651852,0.9837087383331857,0.9839019460203823,0.9839140256006571,0.9838431978675372,7.902972521282784e-05,148,5,100.0
,4.176829195022583,0.15302290323307066,0.272321081161499,0.023788874582857243,0.1,-1,127,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 127}",0.986495083630624,0.9861246446604444,0.9863742883142611,0.9864346313513427,0.9861729071120542,0.9863203110137452,0.00014597355117817123,98,5,100.0
,6.1587611675262455,0.3345895619382886,0.37695698738098143,0.011233829430220528,0.1,-1,255,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 255}",0.9903323481804199,0.990034386400058,0.9899015115520587,0.9901189033351722,0.9899256300507745,0.9900625559036966,0.000155846333894383,63,5,100.0
,6.035892534255981,0.30826254655156216,0.35025525093078613,0.013277020819648577,0.1,-1,15,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 500, 'num_leaves': 15}",0.9839100638604572,0.9841073628771834,0.9839020108393663,0.9842603069018695,0.9839784500287897,0.9840316389015331,0.00013596775806311965,137,5,500.0
,7.209527540206909,0.1877785440079858,0.47538180351257325,0.01800930807759054,0.1,-1,31,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 500, 'num_leaves': 31}",0.9868614960902583,0.9870749011491661,0.9866199054575324,0.9867487004384887,0.9867164882244225,0.9868042982719736,0.00015575618197558359,94,5,500.0
,10.083562231063842,0.6717794958272051,0.6780579090118408,0.03942166036678443,0.1,-1,63,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 500, 'num_leaves': 63}",0.9909765898676889,0.990875927104053,0.9907752643404173,0.9908879699460043,0.9908718638389712,0.9908775230194269,6.389802720206001e-05,53,5,500.0
,14.333525323867798,0.7365898940143638,0.9273953437805176,0.049520145382011514,0.1,-1,127,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 500, 'num_leaves': 127}",0.9940286848611256,0.9936662989120368,0.9937870942283998,0.9939481302822998,0.993682379516253,0.993822517560023,0.00014393141544172827,22,5,500.0
,22.514820671081544,1.5150479544002806,1.324309778213501,0.06955880798069404,0.1,-1,255,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 500, 'num_leaves': 255}",0.9950634980713015,0.9949990739025746,0.9949829678603929,0.9947977274282976,0.9948863110169799,0.9949459156559094,9.331318582029366e-05,11,5,500.0
,9.992193031311036,0.13665638322470794,0.6325701713562012,0.01959323946975332,0.1,-1,15,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 1000, 'num_leaves': 15}",0.9861326976815352,0.9861488037237169,0.9860602204917175,0.9864346313513427,0.9859474216135903,0.9861447549723806,0.00016141661540407433,99,5,1000.0
,12.177868127822876,0.4336369523995074,0.8300384044647217,0.01696454787748591,0.1,-1,31,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 1000, 'num_leaves': 31}",0.9904410639651465,0.9904128783913285,0.990529647197146,0.9903282827266029,0.9906101395996827,0.9904644023759813,9.71845527053488e-05,59,5,1000.0
,16.698663806915285,1.0978003746919784,1.1411612033843994,0.029749823411014033,0.1,-1,63,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 1000, 'num_leaves': 63}",0.9937387761018546,0.9936542193804005,0.9935092650007651,0.993609902034604,0.9936300346683954,0.9936284394372039,7.40101498386163e-05,25,5,1000.0
,25.27281012535095,1.2219362031148653,1.7098795413970946,0.062459365669621104,0.1,-1,127,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 1000, 'num_leaves': 127}",0.9952245584931186,0.9950111534342109,0.995236638024755,0.9951279026224769,0.9950232129267615,0.9951246931002646,9.560810135516174e-05,7,5,1000.0
,39.111449241638184,1.004066769300392,2.753857135772705,0.09960985032399451,0.1,-1,255,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 1000, 'num_leaves': 255}",0.9957278723112976,0.9956956602269341,0.9956513686109344,0.9956231654137457,0.9956151123602291,0.9956626357846282,4.3103952136101764e-05,1,5,1000.0
,1.9099621772766113,0.17645425342593224,0.1095947265625,0.00611181900709136,0.1,4,15,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'num_leaves': 15}",0.9823397247477391,0.9823356982371937,0.9824645465746474,0.9823879719592676,0.9823275740578934,0.9823711031153483,5.128181778142503e-05,221,5,100.0
,1.8816473960876465,0.06281275456021035,0.10721678733825683,0.0063950114783733235,0.1,4,31,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'num_leaves': 31}",0.9823799898531934,0.9824363610008294,0.982432334490284,0.9824403168071253,0.9823275740578934,0.982403315241865,4.378140130729371e-05,211,5,100.0
,1.9892126083374024,0.16610146780601792,0.12485580444335938,0.015183208980143626,0.1,4,63,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'num_leaves': 63}",0.9823799898531934,0.9824363610008294,0.982432334490284,0.9824403168071253,0.9823275740578934,0.982403315241865,4.378140130729371e-05,211,5,100.0
,2.157157278060913,0.06472246777696344,0.13638677597045898,0.03947232349182945,0.1,4,127,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'num_leaves': 127}",0.9823799898531934,0.9824363610008294,0.982432334490284,0.9824403168071253,0.9823275740578934,0.982403315241865,4.378140130729371e-05,211,5,100.0
,2.0950818061828613,0.1517311537865635,0.11616640090942383,0.011447985383525889,0.1,4,255,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'num_leaves': 255}",0.9823799898531934,0.9824363610008294,0.982432334490284,0.9824403168071253,0.9823275740578934,0.982403315241865,4.378140130729371e-05,211,5,100.0
,5.989924383163452,0.358423820843834,0.40275301933288576,0.020126761786904188,0.1,4,15,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 500, 'num_leaves': 15}",0.9831289208146436,0.9832013980044614,0.98328192821537,0.9832577017390569,0.983301993533398,0.9832343884613859,6.258718342252999e-05,165,5,500.0
,5.840478754043579,0.2648409089539118,0.4004649639129639,0.011683439492628062,0.1,4,31,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 500, 'num_leaves': 31}",0.9831691859200979,0.9832376365993702,0.9833181668102788,0.983386550595322,0.9832899139531232,0.9832802907756385,7.346021576602536e-05,159,5,500.0
,6.3992842674255375,0.2570525369542661,0.4163099765777588,0.014876494910248929,0.1,4,63,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 500, 'num_leaves': 63}",0.9831691859200979,0.9832376365993702,0.9833181668102788,0.983386550595322,0.9832899139531232,0.9832802907756385,7.346021576602536e-05,159,5,500.0
